asset_id,property_group,property_name,property_value
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Wärmedurchgangszahl,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Feuerfestigkeit,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Schalldämmwert,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Gruppe,Tür
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Inventarnummer,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Seriennummer,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Herstellungsjahr,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Gewicht,0.0
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Gewichteinheit,kg
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Frei definierbar 1,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Frei definierbar 2,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Frei definierbar 3,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Frei definierbar 4,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Frei definierbar 5,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.IFC Betrieb (ifc_optype),0.0
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.IFC Betrieb (ifc_optypestr),Nicht definiert
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Oberlicht (gs_kamp),True
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Typ_Türklinke,
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Schwelle (gs_kk),True
FZK-ARC-DOOR-EG-004,raw_metadata,"AC_Pset_Eingangstür.Wandkontur (0-Keine,1-Voll,2-Seite,3-Länge)",1.0
FZK-ARC-DOOR-EG-004,raw_metadata,"AC_Pset_Eingangstür.Fixpunte 0-Kein,1-2D,2-3D,3-Alle",3.0
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Showing 2D Hotspots in 3D,True
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Hole Has Wall's Side Material,False
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Hole Material's Split is Curved,False
FZK-ARC-DOOR-EG-004,raw_metadata,AC_Pset_Eingangstür.Show Editable Hotspots,True
FZK-ARC-DOOR-EG-004,raw_metadata,BaseQuantities.Height,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,BaseQuantities.Width,1.01
FZK-ARC-DOOR-EG-004,raw_metadata,BaseQuantities.Perimeter,6.04
FZK-ARC-DOOR-EG-004,raw_metadata,BaseQuantities.Depth,0.3
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Höhenangabe zum Projekt-Nullpunkt,0.0
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Höhe zu Geschoss,0.0
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Höhe,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Oberflächenbereich,6.41863877189
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Netto-Volumen,0.149581184359
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Breite,1.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Dicke,0.1
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T nominale Brüstungs-/Schwellenhöhe,0.0
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Brüstungs-/Schwellenhöhe auf der Anschlagseite,0.0
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Brüstungs-/Schwellenhöhe gegenüber der Anschlagseite,0.0
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T nominale Sturzhöhe,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Sturzhöhe auf der Anschlagseite,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Sturzhöhe gegenüber der Anschlagseite,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Öffnungsbreite auf der Anschlagseite,1.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Öffnungsbreite gegenüber der Anschlagseite,1.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Höhe der Öffnung auf der Anschlagseite,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Höhe der Öffnung gegenüber der Anschlagseite,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Oberfläche der Öffnung auf der Anschlagseite,2.0301
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Oberfläche der Öffnung gegenüber der Anschlagseite,2.0301
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Nominale F/T Öffnungsbreite auf der Anschlagseite,1.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Nominale F/T Öffnungsbreite gegenüber der Anschlagseite,1.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Nominale F/T Höhe der Öffnung auf der Anschlagseite,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Nominale F/T Höhe der Öffnung gegenüber der Anschlagseite,2.01
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Nominale T/F Öffnungsoberfläche auf der Anschlagsseite,2.0301
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Nominale T/F Öffnungsoberfläche auf der Seite gegenüber der Anschlagsseite,2.0301
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T Volumen der Öffnung,0.149581184359
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.T/F Öffnung Nominaler Oberflächenbereich,2.0301
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.F/T nominales Volumen der Öffnung,0.60903
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Brüstungshöhe,0.0
FZK-ARC-DOOR-EG-004,raw_metadata,ArchiCADQuantities.Wanddicke,0.3
FZK-ARC-DOOR-EG-005,technical_properties,ThermalTransmittance,1.4
FZK-ARC-DOOR-EG-005,technical_properties,FireRating,
FZK-ARC-DOOR-EG-005,technical_properties,AcousticRating,
FZK-ARC-DOOR-EG-005,quantity_properties,Area,4.77375
FZK-ARC-DOOR-EG-005,quantity_properties,Volume,0.135434250093
FZK-ARC-DOOR-EG-005,quantity_properties,Höhe_Oberlicht (von oben),0.5
FZK-ARC-DOOR-EG-005,quantity_properties,Sprossenbreite,0.025
FZK-ARC-DOOR-EG-005,quantity_properties,Sprossenstärke,0.025
FZK-ARC-DOOR-EG-005,quantity_properties,Stockbreite,0.05
FZK-ARC-DOOR-EG-005,quantity_properties,Stockstärke,0.1
FZK-ARC-DOOR-EG-005,quantity_properties,Rahmenbreite,0.05
FZK-ARC-DOOR-EG-005,quantity_properties,Rahmenstärke,0.05
FZK-ARC-DOOR-EG-005,quantity_properties,Rahmenbreite_unten,0.25
FZK-ARC-DOOR-EG-005,quantity_properties,Schwellenhöhe,0.005
FZK-ARC-DOOR-EG-005,quantity_properties,Geöffnet um,0.0
FZK-ARC-DOOR-EG-005,quantity_properties,Z Dimension,1.0
FZK-ARC-DOOR-EG-005,quantity_properties,Brüstungshöhe zum aktuellen Geschoss,0.0
FZK-ARC-DOOR-EG-005,quantity_properties,Untere Ebene,1.0
FZK-ARC-DOOR-EG-005,quantity_properties,Obere Ebene,0.0
FZK-ARC-DOOR-EG-005,quantity_properties,Leaf Thickness,0.04
FZK-ARC-DOOR-EG-005,quantity_properties,AC Left Opening Oversize,0.0
FZK-ARC-DOOR-EG-005,quantity_properties,AC Right Opening Oversize,0.0
FZK-ARC-DOOR-EG-005,quantity_properties,AC Upper Opening Oversize,0.0
FZK-ARC-DOOR-EG-005,quantity_properties,AC Lower Opening Oversize,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,Tür Linien-Sachmerkmale.LiningDepth,0.1
FZK-ARC-DOOR-EG-005,raw_metadata,Tür Linien-Sachmerkmale.LiningThickness,0.05
FZK-ARC-DOOR-EG-005,raw_metadata,Türblatt-Sachmerkmale - Panel1.PanelDepth,0.04
FZK-ARC-DOOR-EG-005,raw_metadata,Türblatt-Sachmerkmale - Panel1.PanelOperation,SLIDING
FZK-ARC-DOOR-EG-005,raw_metadata,Türblatt-Sachmerkmale - Panel1.PanelPosition,LEFT
FZK-ARC-DOOR-EG-005,raw_metadata,Türblatt-Sachmerkmale - Panel2.PanelDepth,0.04
FZK-ARC-DOOR-EG-005,raw_metadata,Türblatt-Sachmerkmale - Panel2.PanelOperation,SLIDING
FZK-ARC-DOOR-EG-005,raw_metadata,Türblatt-Sachmerkmale - Panel2.PanelPosition,RIGHT
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Name.Name,Terrassentuer
FZK-ARC-DOOR-EG-005,raw_metadata,Pset_FireRatingProperties.FireResistanceRating,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Komplette Element-ID,Terrassentuer
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Kompakte Element-ID,Terrassentuer
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Name des Sachmerkmal-Objekts,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Ursprungsgeschoss,Erdgeschoss
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Raumname,Wohnen
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Raumnummer,5
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Ebene,Außenwände
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Typ,Tür
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Geschützt,False
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Bibliothekselement-Name,Schiebetür_3-teilig
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Baustoff / Mehrschichtiger Aufbau / Profil / Schraffur,Solid
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Etikettentext,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Eindeutige ID,AA410C09-759E-446C-95DA-CF8531C8625F
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Verknüpfte Änderungen,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Tragende Funktion,Nicht definiert
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Lage,Nicht definiert
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Element-Klassifizierung,Tür
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Umbau-Status,Bestand
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Anzeigen auf Umbau-Filter,Alle relevanten Filter
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Externe IFC ID,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Marker-Text,1
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Von Raum,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.zu Raum,Wohnen
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Ausrichtung,R
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Von Raum-Nummer,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Zu Raum-Nummer,5
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Brandschutz,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Schalldämmwert,
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Wandstruktur,Leichtbeton 102890359
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Nominale B x H,"2,01x2,37"
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADProperties.Nominale B x H x T,"2,01x2,37x0,30"
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Oberlicht (gs_kamp),False
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Sprossen_horizontal,3.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Sprossen_vertikal,1.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Türklinke (gs_handle),True
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Typ_Türklinke,Knopf
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Material_Stock,"Kiefer, glänzend"
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Material_Türblatt,"Kiefer, glänzend"
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Material_Glas,Glas
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Material_Türklinke,Kupfer
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Schwelle im 2D,False
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Schwelle füllen,True
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Symbol Abbruch / Neubau,Kein
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Stift Abbruch,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Stift Neubau,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Schraffurtyp,Solid
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Stock,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Rahmen,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Schwelle (gs_pen_2D),
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Öffnungslinie,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Grundriss,Masstababhängig
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Schnitt / Ansicht,Masstababhängig
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.3D,Komplett
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Nominalmaß=Durchgangslichte,False
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Preis,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Hersteller,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Anmerkung,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Lage,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Accessoire,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Glas,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Sturz Detail,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Anschlag Detail,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Brüstung Detail,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Beschlag,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Beschlag Schlüssel Rm. Nummer,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Öffnungstyp,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Oberflächenbehandlung,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Höhenlage,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Fensterbänder,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Verschluß,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Glasfläche,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Umfang der Glasfläche,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Wärmedurchgangszahl,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Feuerfestigkeit,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Schalldämmwert,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Gruppe,Tür
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Inventarnummer,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Seriennummer,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Herstellungsjahr,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Gewicht,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Gewichteinheit,kg
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Frei definierbar 1,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Frei definierbar 2,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Frei definierbar 3,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Frei definierbar 4,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Frei definierbar 5,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.IFC Betrieb (ifc_optype),7.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.IFC Betrieb (ifc_optypestr),Zweiflügeltür - Schiebeflügel
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Türpaneel,
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Öffnungswinkel im 2D,90.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Öffnungswinkel im 3D,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Schwelle (gs_kk),True
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Linientyp_Schwelle,1.0
FZK-ARC-DOOR-EG-005,raw_metadata,"AC_Pset_Schiebetür_3-teilig.Wandkontur (0-Keine,1-Voll,2-Seite,3-Länge)",2.0
FZK-ARC-DOOR-EG-005,raw_metadata,"AC_Pset_Schiebetür_3-teilig.Fixpunte 0-Kein,1-2D,2-3D,3-Alle",3.0
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Showing 2D Hotspots in 3D,True
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Hole Has Wall's Side Material,False
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Hole Material's Split is Curved,False
FZK-ARC-DOOR-EG-005,raw_metadata,AC_Pset_Schiebetür_3-teilig.Show Editable Hotspots,True
FZK-ARC-DOOR-EG-005,raw_metadata,BaseQuantities.Height,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,BaseQuantities.Width,2.01
FZK-ARC-DOOR-EG-005,raw_metadata,BaseQuantities.Perimeter,8.77
FZK-ARC-DOOR-EG-005,raw_metadata,BaseQuantities.Depth,0.3
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Höhenangabe zum Projekt-Nullpunkt,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Höhe zu Geschoss,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Höhe,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Oberflächenbereich,14.3366159015
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Netto-Volumen,0.135434250093
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Breite,2.01
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Dicke,0.1
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T nominale Brüstungs-/Schwellenhöhe,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Brüstungs-/Schwellenhöhe auf der Anschlagseite,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Brüstungs-/Schwellenhöhe gegenüber der Anschlagseite,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T nominale Sturzhöhe,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Sturzhöhe auf der Anschlagseite,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Sturzhöhe gegenüber der Anschlagseite,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Öffnungsbreite auf der Anschlagseite,2.01
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Öffnungsbreite gegenüber der Anschlagseite,2.01
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Höhe der Öffnung auf der Anschlagseite,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Höhe der Öffnung gegenüber der Anschlagseite,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Oberfläche der Öffnung auf der Anschlagseite,4.77375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Oberfläche der Öffnung gegenüber der Anschlagseite,4.77375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Nominale F/T Öffnungsbreite auf der Anschlagseite,2.01
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Nominale F/T Öffnungsbreite gegenüber der Anschlagseite,2.01
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Nominale F/T Höhe der Öffnung auf der Anschlagseite,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Nominale F/T Höhe der Öffnung gegenüber der Anschlagseite,2.375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Nominale T/F Öffnungsoberfläche auf der Anschlagsseite,4.77375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Nominale T/F Öffnungsoberfläche auf der Seite gegenüber der Anschlagsseite,4.77375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T Volumen der Öffnung,0.135434250093
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.T/F Öffnung Nominaler Oberflächenbereich,4.77375
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.F/T nominales Volumen der Öffnung,1.432125
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Brüstungshöhe,0.0
FZK-ARC-DOOR-EG-005,raw_metadata,ArchiCADQuantities.Wanddicke,0.3
FZK-STR-MEMBER-DG-001,technical_properties,Slope,1718.87338539
FZK-STR-MEMBER-DG-001,technical_properties,IsExternal,False
FZK-STR-MEMBER-DG-001,technical_properties,LoadBearing,True
FZK-STR-MEMBER-DG-001,raw_metadata,AC_Pset_Name.Name,Sparren-1
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Komplette Element-ID,Sparren-1
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Kompakte Element-ID,Sparren-1
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Name des Sachmerkmal-Objekts,
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Ursprungsgeschoss,Dachgeschoss
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Raumname,Galerie
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Raumnummer,7
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Ebene,Dachkonstruktion
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Typ,Objekt
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Geschützt,False
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Bibliothekselement-Name,
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Baustoff / Mehrschichtiger Aufbau / Profil / Schraffur,Solid
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Etikettentext,
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Eindeutige ID,4E567244-877A-453F-BD15-E8D98D599364
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Verknüpfte Änderungen,
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Tragende Funktion,Nicht definiert
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Lage,Nicht definiert
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Element-Klassifizierung,Stab / Stabträger
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Umbau-Status,Bestand
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Anzeigen auf Umbau-Filter,Alle relevanten Filter
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Externe IFC ID,
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Drehwinkel,-90.0
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADProperties.Oberfläche,Kiefer
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADQuantities.Höhenangabe zum Projekt-Nullpunkt,3.2
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADQuantities.Höhe zu Geschoss,0.5
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADQuantities.Oberflächenbereich,3.07796968565
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADQuantities.Netto-Volumen,0.0812909142679
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADQuantities.Fläche,0.4
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADQuantities.Höhe (Z Größe),2.88675134595
FZK-STR-MEMBER-DG-001,raw_metadata,ArchiCADQuantities.Länge (A),2.5
